"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WSF2","WSF5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-24","9.40","0.01","0.0","0.0","42","49","37","19.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-25","6.04","0.00","0.0","0.0","36","39","31","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-26","10.51","0.08","0.0","0.0","44","66","34","28.0","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-27","12.30","0.07","0.0","0.0","51","66","36","28.0","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-28","8.28","0.00","0.0","0.0","36","41","31","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-29","11.18","0.18","0.1","0.0","35","39","31","25.9","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-30","14.09","0.04","0.7","1.2","30","31","25","30.0","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-31","11.41","0.02","0.0","0.0","31","43","23","25.9","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-01","4.47","0.01","0.0","0.0","37","44","30","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-02","6.93","0.10","0.0","0.0","41","47","36","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-03","6.93","0.98","0.0","0.0","45","49","42","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-04","16.78","0.00","0.0","0.0","39","43","22","27.1","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-05","8.50","0.09","1.7","0.0","21","22","17","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-06","6.26","0.00","0.2","2.0","14","17","5","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-07","8.05","0.00","0.0","1.2","10","17","5","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-08","10.96","0.00","0.0","1.2","11","16","6","25.1","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-09","6.26","0.00","0.0","1.2","14","28","4","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-10","11.86","0.16","0.5","1.2","30","50","23","28.0","42.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-11","10.74","0.16","0.0","0.0","48","58","38","32.0","46.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-12","15.43","0.40","0.0","0.0","59","66","36","30.0","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-13","9.17","0.00","0.0","0.0","36","36","28","16.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-14","4.03","0.01","0.0","0.0","30","35","27","10.1","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-15","2.24","0.00","0.0","0.0","30","34","23","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-16","1.34","0.00","0.0","0.0","30","38","23","6.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-17","8.05","0.05","0.0","0.0","46","62","37","21.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-18","9.62","0.01","0.0","0.0","45","50","38","21.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-19","4.25","0.00","0.0","0.0","39","42","31","10.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-20","4.47","0.22","0.0","0.0","41","56","32","14.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-21","4.03","0.01","0.0","0.0","52","64","38","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-22","5.59","0.01","0.0","0.0","54","62","47","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-23","10.96","0.77","0.3","0.0","48","50","33","21.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-24","9.62","0.03","0.0","0.0","37","40","36","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-25","7.83","0.04","0.0","0.0","42","52","37","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-26","13.20","0.15","0.0","0.0","41","51","32","23.0","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-27","11.41","0.06","1.3","0.0","31","32","28","25.1","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-28","12.30","0.03","0.3","1.2","29","33","27","23.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-29","8.05","0.03","0.3","1.2","30","32","27","13.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-30","10.07","0.06","1.4","1.2","26","28","22","25.1","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-31","11.86","0.16","1.5","1.2","30","39","23","21.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-01","9.17","0.02","0.0","0.0","37","38","34","21.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-02","10.51","0.01","0.3","0.0","33","34","22","21.9","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-03","9.84","0.00","0.0","0.0","22","26","18","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-04","7.61","0.00","0.0","0.0","21","31","13","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-05","10.07","0.00","0.0","0.0","34","45","25","21.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-06","4.92","0.06","0.0","0.0","39","54","25","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-07","11.41","0.45","0.0","0.0","52","63","41","21.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-08","11.63","0.27","3.2","0.0","48","56","29","25.1","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-09","15.21","0.09","2.0","3.1","26","29","18","31.1","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-10","8.05","0.00","0.0","3.1","19","31","14","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-11","5.82","0.00","0.0","0.0","42","57","30","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-12","14.99","0.22","0.0","0.0","48","57","35","40.9","55.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-13","13.87","0.01","0.2","0.0","35","39","26","32.0","40.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-14","8.72","0.00","0.0","0.0","35","50","25","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-15","14.54","0.03","0.8","0.0","38","43","26","28.0","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-16","10.74","0.00","0.2","0.0","26","28","18","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-17","4.03","0.00","0.0","0.0","31","53","18","8.9","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-18","10.07","0.00","0.0","0.0","53","68","43","19.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-19","8.50","0.00","0.0","0.0","54","65","44","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-20","1.79","0.00","0.0","0.0","48","61","34","6.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-21","5.82","0.00","0.0","0.0","53","65","45","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-22","4.70","0.00","0.0","0.0","58","66","51","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-23","6.49","0.00","0.0","0.0","60","69","54","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-24","9.17","0.00","0.0","0.0","64","76","55","23.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-25","14.99","0.30","0.0","0.0","54","66","28","29.1","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-26","9.17","0.00","0.0","0.0","31","39","26","21.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-27","5.82","0.00","0.0","0.0","38","46","32","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-28","6.93","0.00","0.0","0.0","45","57","35","19.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-01","16.11","1.13","0.0","0.0","58","61","39","35.1","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-02","16.11","0.02","0.3","0.0","37","41","28","35.1","45.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-03","13.42","0.00","0.0","0.0","27","32","20","33.1","42.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-04","7.16","0.00","0.0","0.0","24","33","18","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-05","6.93","0.00","0.0","0.0","28","47","16","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-06","6.93","0.33","0.0","0.0","45","56","38","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-07","10.51","0.44","0.0","0.0","53","60","41","21.0","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-08","15.21","0.00","0.0","0.0","47","56","39","32.0","48.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-09","10.51","0.10","0.7","0.0","49","58","33","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-10","14.54","0.25","3.2","3.1","34","33","21","32.0","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-11","12.30","0.00","0.0","1.2","21","26","15","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-12","5.59","0.00","0.0","1.2","22","28","15","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-13","9.17","0.00","0.0","0.0","27","41","19","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-14","17.00","0.06","1.2","0.0","29","34","16","29.1","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-15","18.79","0.10","1.8","1.2","19","26","15","35.1","42.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-16","12.30","0.00","0.0","1.2","26","36","22","25.1","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-17","4.47","0.19","2.5","0.0","29","41","19","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-18","7.61","0.07","0.0","2.0","36","45","32","23.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-19","6.26","0.00","0.0","0.0","36","40","34","13.0","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-20","3.80","0.00","0.0","0.0","40","51","33","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-21","10.74","0.00","0.0","0.0","50","59","35","28.0","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-22","14.09","0.00","0.0","0.0","36","38","23","25.9","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-23","4.92","0.00","0.0","0.0","31","50","16","13.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-24","10.96","0.25","0.0","0.0","52","74","38","23.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-25","7.61","0.00","0.0","0.0","67","73","61","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-26","10.51","0.45","0.0","0.0","62","68","53","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-27","5.37","0.22","0.0","0.0","58","68","53","14.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-28","8.05","0.09","0.0","0.0","57","58","46","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-29","6.93","0.00","0.0","0.0","50","60","45","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-30","11.18","0.03","0.0","0.0","49","55","45","18.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-31","8.05","1.29","0.0","0.0","51","54","43","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-01","10.96","0.00","0.0","0.0","43","43","38","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-02","3.58","0.00","0.0","0.0","43","58","31","8.9","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-03","6.04","0.04","0.0","0.0","56","69","46","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-04","13.87","0.05","0.0","0.0","59","63","49","25.9","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-05","10.07","0.00","0.0","0.0","54","72","45","28.0","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-06","10.51","0.48","0.0","0.0","56","58","34","21.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-07","17.67","0.09","0.0","0.0","36","39","30","29.1","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-08","5.59","0.00","0.0","0.0","41","59","28","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-09","4.92","0.00","0.0","0.0","52","73","33","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-10","9.84","0.00","0.0","0.0","67","79","56","23.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-11","7.61","0.05","0.0","0.0","66","69","55","31.1","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-12","8.50","0.00","0.0","0.0","56","65","47","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-13","5.37","0.00","0.0","0.0","52","59","42","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-14","2.91","0.00","0.0","0.0","58","73","47","8.1","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-15","5.82","0.00","0.0","0.0","66","82","49","18.1","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-16","12.75","0.47","0.0","0.0","70","76","63","30.0","40.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-17","7.38","0.26","0.0","0.0","62","69","53","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-18","4.92","0.00","0.0","0.0","59","71","44","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-19","9.17","0.59","0.0","0.0","64","73","56","23.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-20","7.83","0.28","0.0","0.0","67","77","59","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-21","10.51","0.00","0.0","0.0","65","68","50","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-22","9.84","0.02","0.0","0.0","50","54","43","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-23","5.82","0.00","0.0","0.0","53","69","38","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-24","11.18","0.00","0.0","0.0","57","64","45","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-25","8.72","0.10","0.0","0.0","56","66","50","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-26","4.47","0.00","0.0","0.0","61","78","48","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-27","8.50","0.57","0.0","0.0","70","81","56","33.1","48.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-28","5.37","0.27","0.0","0.0","60","73","47","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-29","6.71","0.26","0.0","0.0","63","74","54","17.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-30","7.61","0.01","0.0","0.0","69","87","58","23.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-01","10.51","0.68","0.0","0.0","72","81","57","40.0","53.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-02","15.88","0.01","0.0","0.0","56","62","47","36.0","46.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-03","8.28","0.00","0.0","0.0","51","59","44","21.0","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-04","11.63","0.15","0.0","0.0","54","66","48","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-05","12.08","0.89","0.0","0.0","58","72","48","23.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-06","16.11","0.39","0.0","0.0","47","48","42","25.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-07","13.20","0.00","0.0","0.0","47","57","42","25.1","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-08","9.17","0.00","0.0","0.0","47","57","37","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-09","3.36","0.00","0.0","0.0","49","66","33","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-10","3.36","0.00","0.0","0.0","58","73","45","12.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-11","6.04","0.41","0.0","0.0","56","58","50","11.0",
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-12","6.93","0.00","0.0","0.0","53","58","50","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-13","6.49","0.01","0.0","0.0","56","67","50","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-14","13.42","0.00","0.0","0.0","60","71","50","31.1","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-15","7.16","0.00","0.0","0.0","56","71","41","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-16","5.59","0.00","0.0","0.0","63","83","43","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-17","7.61","0.00","0.0","0.0","76","87","62","23.0","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-18","9.17","0.13","0.0","0.0","76","85","68","21.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-19","7.61","0.00","0.0","0.0","74","83","58","21.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-20","7.38","0.00","0.0","0.0","63","72","55","13.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-21","8.50","0.52","0.0","0.0","66","76","59","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-22","7.83","0.10","0.0","0.0","65","67","51","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-23","6.93","0.00","0.0","0.0","60","72","47","19.9","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-24","10.74","0.09","0.0","0.0","62","67","57","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-25","7.83","0.60","0.0","0.0","60","67","56","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-26","9.40","0.30","0.0","0.0","60","68","55","23.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-27","2.68","0.23","0.0","0.0","62","72","56","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-28","5.82","0.08","0.0","0.0","67","79","56","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-29","6.93","0.24","0.0","0.0","70","79","60","23.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-30","6.71","0.02","0.0","0.0","69","78","59","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-31","6.26","0.30","0.0","0.0","65","76","54","35.1","40.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-01","6.26","0.00","0.0","0.0","63","74","51","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-02","6.49","0.00","0.0","0.0","65","78","50","23.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-03","6.26","0.00","0.0","0.0","69","80","56","21.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-04","6.71","0.16","0.0","0.0","68","82","60","21.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-05","8.28","0.27","0.0","0.0","68","76","57","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-06","10.07","0.00","0.0","0.0","60","65","53","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-07","8.50","0.00","0.0","0.0","59","66","53","14.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-08","4.03","0.00","0.0","0.0","61","70","52","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-09","5.37","0.00","0.0","0.0","64","78","49","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-10","9.40","0.00","0.0","0.0","72","84","64","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-11","7.38","0.00","0.0","0.0","76","85","65","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-12","5.59","0.00","0.0","0.0","78","88","65","15.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-13","5.82","0.00","0.0","0.0","80","91","71","29.1","35.1"
